"","A_rude","E_quiet","C_lazy","N_relaxed","E_outgoing","A_kind","C_reliable","N_worried","N_depressed","self_esteem","negEmo","A_rudelag","E_quietlag","C_lazylag","N_relaxedlag","E_outgoinglag","A_kindlag","C_reliablelag","N_worriedlag","N_depressedlag","self_esteemlag","negEmolag"
"A_rude",0,0.3552,0,0,0,0,0,0.5757,0,0,0.3956,0.2756,0,0,0,0,0.2432,0.3461,0,0,0,0.4341
"E_quiet",0,0,0,0.1985,0.1464,0.1304,0,0,0.1899,0,0.1852,0,0.1882,0.0901,0.1665,0.1718,0,0,0,0,0,0
"C_lazy",0.2711,0,0,0,0,0,0.3474,0,0.2797,0,0,0,0,0.1355,0,0,0.1975,0,0,0,0,0.1999
"N_relaxed",0.0329,0.0322,0.0325,0,0.0314,0.0649,0,0,0,0,0.0522,0.0644,0.06,0,0.0508,0.0469,0.0522,0.043,0,0.0489,0.0674,0.0377
"N_depressed",0.0494,0,0.0506,0,0.0535,0,0,0,0,0.0614,0,0.0603,0.0516,0,0,0.0821,0.0602,0,0.0631,0.0653,0,0
"E_outgoing",0,0,0,0,0,0,0,0,0,0,0,0.0845,0.0822,0.0686,0.1261,0.0956,0.0867,0.1144,0,0,0,0.1127
"A_kind",0,0,0,0.1571,0,0,0,0,0.133,0,0.1309,0,0,0,0,0,0.1231,0,0,0.1318,0,0
"C_reliable",0,0,0.2052,0,0,0,0,0.2013,0.3067,0.2045,0,0,0,0,0,0.3328,0.2249,0.201,0,0,0,0
"N_worried",0.1243,0,0.0993,0,0.1074,0,0.1795,0,0,0.1196,0.13,0,0,0,0,0.1514,0,0.1289,0.1401,0,0,0.1354
"self_esteem",0,0.1216,0,0,0.1199,0.1408,0.1411,0,0.1228,0,0,0,0,0,0.1384,0,0,0,0.1306,0.1424,0.1602,0.1298
"negEmo",0.1113,0,0,0,0,0,0.1772,0,0,0,0,0,0,0.0684,0.1428,0,0,0,0,0,0,0.1074
