"","A_rude","E_quiet","C_lazy","N_relaxed","E_outgoing","A_kind","C_reliable","N_worried","N_depressed","self_esteem","negEmo","A_rudelag","E_quietlag","C_lazylag","N_relaxedlag","E_outgoinglag","A_kindlag","C_reliablelag","N_worriedlag","N_depressedlag","self_esteemlag","negEmolag"
"A_rude",0,0,0,0.0293,0,0,0.0216,0,0,0,0,0.0928,0,0,0,0,0,0,0,0,0,0
"E_quiet",0,0,0.1602,0,0,0.1451,0,0,0,0,0.2159,0,0.1929,0,0,0.0965,0,0,0,0,0.6454,0
"C_lazy",0,0.3668,0,0.1884,0,0,0,0,0,0,0,0,0,0.1603,0,0,0,0,0,0,0,0
"N_relaxed",0.3963,0,0,0,0,0,0,0,0,0.1955,0,0.451,0,0,0.1019,0.0503,0.0381,0,0.1732,0.0944,0,0.109
"N_depressed",0.4358,0.1043,0,0,0.0543,0,0.0888,0.1149,0,0,0.129,0,0,0,0,0,0,0,0,0.0846,0.4023,0
"E_outgoing",0,0.2247,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1239,0,0,0,0,0,0
"A_kind",1.1242,0.2217,0.1817,0.3084,0,0,0.2378,0,0.3307,0.4702,0,0,0,0,0,0.1506,0.1181,0.2919,0,0,1.0433,0
"C_reliable",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1175,0,0,0,0
"N_worried",0,0,0.138,0.1422,0,0,0,0,0,0,0.1996,0,0,0,0,0,0,0,0.3557,0,0,0
"self_esteem",0,0,0.0298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1184,0
"negEmo",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0953,0,0,0.111,0,0,0.239,0.0885
