"","A_rude","E_quiet","C_lazy","N_relaxed","E_outgoing","A_kind","C_reliable","N_worried","N_depressed","self_esteem","negEmo","A_rudelag","E_quietlag","C_lazylag","N_relaxedlag","E_outgoinglag","A_kindlag","C_reliablelag","N_worriedlag","N_depressedlag","self_esteemlag","negEmolag"
"A_rude",0,0,0.0732,0,0,0,0,0.0903,0,0,0.1062,0.1585,0,0,0,0,0,0,0.0923,0,0,0
"E_quiet",0,0,0,0,0,0,0,0,0,0.1718,0.0933,0,0.2245,0,0.1311,0,0,0,0,0,0,0
"C_lazy",0,0.2154,0,0,0.1679,0,0,0,0,0,0.137,0,0.27,0.0927,0,0,0.1775,0,0,0,0,0
"N_relaxed",0,0,0,0,0,0,0,0.0897,0,0.1353,0,0.0956,0.1945,0.0687,0.0988,0,0.1015,0.0671,0,0,0,0.0955
"N_depressed",0.1159,0,0,0,0,0.1936,0,0,0,0,0,0.1262,0,0,0,0.1605,0,0,0,0.1517,0.1266,0
"E_outgoing",0,0,0.0682,0.111,0,0.2144,0,0,0.1163,0,0,0,0,0,0,0.1675,0,0.0892,0,0.1061,0,0
"A_kind",0,0.1272,0,0.2402,0.2096,0,0,0.0793,0,0,0,0.1537,0,0,0,0,0.1257,0.1723,0,0,0,0.1037
"C_reliable",0,0,0.0873,0,0,0.1439,0,0,0,0.165,0,0,0,0,0,0,0,0.1096,0,0,0,0
"N_worried",0,0.2298,0.1261,0.2483,0,0,0.1367,0,0.1328,0,0.1353,0,0,0.1247,0,0,0,0,0.1269,0,0,0
"self_esteem",0.1144,0.188,0,0.1452,0,0.1835,0.1181,0,0,0,0.1039,0,0,0,0,0.1549,0,0,0,0,0.114,0
"negEmo",0,0,0,0,0,0,0,0,0.131,0,0,0,0.2162,0,0,0,0,0,0,0,0,0.1395
