"","A_rude","E_quiet","C_lazy","N_relaxed","E_outgoing","A_kind","C_reliable","N_worried","N_depressed","self_esteem","negEmo","A_rudelag","E_quietlag","C_lazylag","N_relaxedlag","E_outgoinglag","A_kindlag","C_reliablelag","N_worriedlag","N_depressedlag","self_esteemlag","negEmolag"
"A_rude",0,0,0,0,0,0.2259,0,0.3554,0,0,-0.272,-0.2539,0,0,0,0,0,0,0,0,0,0
"E_quiet",0,0,0,0,-0.296,0,0,0,-0.1699,0,0,0,0.1942,0,0,0,-0.2742,0,0,0,0,0
"C_lazy",0,0.1864,0,0.3581,0,0,0,0,0,0,0,0,0,0.3387,0,0,0,0,0,0,0,0
"N_relaxed",-0.1301,0,0,0,0,0,0,0,0,-0.3774,0,0.3439,0,0,0.1348,0,0,0,0,0,0,0
"N_depressed",0,0,0,0,0,0,0,0.3811,0,0,0,0,0,0,0,0,0,0,0,-0.1129,0.2604,0
"E_outgoing",0,0,0,0,0,-0.3386,0,0,0,0,0.2797,0.3248,0,0.7266,0,-0.0245,-0.5601,0,0,0,0,0
"A_kind",0,0,0.8271,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0348,0,0,0,0,0
"C_reliable",0,0,0,0,0,0,0,0,0,0,0,0,0.459,0,0,0,0,-0.3864,0,0,0,0
"N_worried",0,0,0,0,0,0,0,0,0,0.6249,0,0,0,0,0,-0.2172,0,0,0.107,0,0,0
"self_esteem",0,-0.6518,0.1958,0,0,0,0,-0.1905,0,0,0,0,0,0,0,0.2938,0,0,0,0,-0.1133,0
"negEmo",0,0,0,0,0,0,0,0,0.5694,-0.2609,0,-0.2311,-0.3132,0,0,0,0,0,0.3304,-0.2203,-0.4162,0.3809
