"","A_rude","E_quiet","C_lazy","N_relaxed","E_outgoing","A_kind","C_reliable","N_worried","N_depressed","self_esteem","negEmo","A_rudelag","E_quietlag","C_lazylag","N_relaxedlag","E_outgoinglag","A_kindlag","C_reliablelag","N_worriedlag","N_depressedlag","self_esteemlag","negEmolag"
"A_rude",0,-0.2082,0.3783,0,0,1.4966,-0.548,0,0,0,0,0.2175,0,-0.6073,0,0,-0.4587,0,0,0,-0.3151,0
"E_quiet",0,0,0.6796,-0.6626,0,0,0.6479,-1.0163,0.3203,0.4231,0,0,0.5268,-0.83,0.6114,0,0,0,0,0,0,0.706
"C_lazy",-0.4408,-0.7156,0,0,0,0,0,0,0,0,-1.2166,0,0,0.1275,0,0.3648,0,0,0,0.1342,0,0
"N_relaxed",0.126,0,0.1641,0,0,0.3836,0,0,0,0,0,0,0.2159,0,-0.3603,-0.2555,0.7294,0,0,0,0,0.1544
"N_depressed",0,0,0.5874,0,0,0,0,0,0,0,0,-0.1655,-0.2693,0,0,-0.2655,0,0,-0.4953,-0.3091,0.4504,0
"E_outgoing",0.1953,0,0,0,0,0,0,0,0,0,0,0,-0.1644,0,0.1911,0.005,0,0.3353,-0.2799,0,0,0
"A_kind",-3.0551,0,-0.5281,1.9103,0.8178,0,-4.7315,-0.8443,2.881,-3.4815,0,-0.9815,0.4711,1.4411,0.8018,3.9416,-3.9069,-1.8268,-2.6382,0.3609,-1.921,0
"C_reliable",0,-0.859,-0.2703,0,0,0,0,1.1937,0,-0.7411,0,0,0,0,0,0,0,-0.1837,0,0,0,0
"N_worried",0.5624,0,0,0,0,0,0,0,0,1.0173,0,0,0,-0.3338,0,0,0,0,0.0597,0,0,0
"self_esteem",0,0,0,0,0.1326,0.1499,-0.7456,0,0.6164,0,0,-0.3937,0,0.3826,-0.2494,0.3845,0,-0.529,0.1594,-0.1613,-0.6922,-0.0808
"negEmo",0,0.3419,0.4194,0,-0.178,0.3707,0,1.0787,0,0,0,0.9579,0.1253,0,0,-0.3263,-0.1744,1.0061,0.3648,-0.2168,0,-0.312
