"","A_rude","E_quiet","C_lazy","N_relaxed","E_outgoing","A_kind","C_reliable","N_worried","N_depressed","self_esteem","negEmo","A_rudelag","E_quietlag","C_lazylag","N_relaxedlag","E_outgoinglag","A_kindlag","C_reliablelag","N_worriedlag","N_depressedlag","self_esteemlag","negEmolag"
"A_rude",0,-1.2606,0,0,0,0,0,0,0,0,0,0.1721,0,0,0,0.842,0,0,0.5811,0,0.2452,-0.3336
"E_quiet",1.1602,0,0,0,0,0,0,0,0,0,0,0,0.6866,0,0,0,-0.848,0,0,0,0.4431,-0.5495
"C_lazy",0,0,0,0,0,0,0,0,0,0,0.2429,0,0,0.0669,0.3087,0,0,0,0,0,0,0
"N_relaxed",0,-0.43,0,0,0,0,0,0,0,0,0,0,0,0,-0.3974,0,0,-0.1998,0,0,0,0
"N_depressed",0,0,0,0,0,0,0,0,0,0.3499,0,0,0,0,-0.2982,0,0,0,0,0.1509,0,0
"E_outgoing",0,0,0,0,0,-0.2012,0,0,0,0,0,0,0,0,0,-0.0564,-0.3516,0,0,0,0,0
"A_kind",0,0,0.5429,0,0,0,0,-0.3966,0,0.3685,0,0,0,0,-0.3296,0,-0.01,0,0,0,0,0
"C_reliable",0,0.4374,0,-0.0741,0,-0.3516,0,0.0422,-0.2675,0,0,0,0,0.5464,-0.1897,-0.0763,0,-0.5403,0,-0.5001,0.156,0.0572
"N_worried",0,0,0,0,0,0.5572,0,0,1.0826,0,0,0,0,0,0,0,0,0,-0.0904,0,0,0
"self_esteem",0,-0.2017,-0.2641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4939,0
"negEmo",0,0,0,0.3757,0.2601,0,-0.4083,0,0.2133,0,0,0,0,0,0,0,0,0,0,0,0,-0.1984
