"","A_rude","E_quiet","C_lazy","N_relaxed","E_outgoing","A_kind","C_reliable","N_worried","N_depressed","self_esteem","negEmo","A_rudelag","E_quietlag","C_lazylag","N_relaxedlag","E_outgoinglag","A_kindlag","C_reliablelag","N_worriedlag","N_depressedlag","self_esteemlag","negEmolag"
"A_rude",0,0,0,0,0,0,0,0,0,0.2056,0.2975,-0.2439,0,0,0,0,0,0,0,0,0,0
"E_quiet",0,0,0,0,-0.292,0,0,0,0,0,0,0,-0.0643,0,0,0,0,0,0,0,0,0
"C_lazy",0,0,0,0,0,0,0,0,0,0,0,0,0,-0.15,0,0,0,0,0,0,0,0
"N_relaxed",0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0391,0,0,0,0,0,0,0
"N_depressed",0,0,0.3843,0,0,0,0,0,0,0,0,0.4613,0,0,0,0,0,0,0,-0.0259,0,0
"E_outgoing",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.1411,0,0,0,0,0,-0.2678
"A_kind",0,0,0,0,0.237,0,0,0.2694,0,0,0,0,0,0,0,0,-0.018,0,0,0,0,0
"C_reliable",0,-0.2803,0,0.2881,0,0,0,-0.2055,0,0,0,0.3369,-0.2794,0,0,0,0,-0.3263,0,0,0,-0.2627
"N_worried",0,0,0,-0.2173,0,0,0,0,0.3956,0,0,0,0,0,0,0,0,0,-0.1356,0,0,0
"self_esteem",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.092,0.3462
"negEmo",0,0,0,0,0,0,0,0,0.2258,0,0,0,0,0,0,-0.2503,0,0,0,0,0,-0.0819
