"","A_rude","E_quiet","C_lazy","N_relaxed","E_outgoing","A_kind","C_reliable","N_worried","N_depressed","self_esteem","negEmo","A_rudelag","E_quietlag","C_lazylag","N_relaxedlag","E_outgoinglag","A_kindlag","C_reliablelag","N_worriedlag","N_depressedlag","self_esteemlag","negEmolag"
"A_rude",0,0,-0.2885,0.1649,0,0,-0.2569,0,-0.3706,-0.3313,1.0066,-0.1677,0,0.489,0.4002,0.5758,0,0.0823,0,-0.0345,0,0.9225
"E_quiet",0,0,0,-0.3854,0,0,0,0,-0.2283,0,0,0,-0.1605,0,0,0.2211,0,0,0.0051,-0.4607,0,0
"C_lazy",0,0,0,0,0.4556,0,0,0,0,0.3213,0,0,-0.3715,0.3185,0,-0.2431,-0.231,-0.1178,0.0148,0.1923,-0.2198,0.0466
"N_relaxed",0.2144,0,0,0,0.1891,0,0,-0.3777,0.2519,-0.5227,0,0,-0.1667,0,0.3022,0,0,0,0,0,0.2722,0
"N_depressed",0,0.5138,0.1597,0,-0.2716,0,0,0,0,0,0,0,0.2936,0,0,-0.2178,0,0.2812,0,0.2759,-0.3308,0.3033
"E_outgoing",0.642,-0.3351,-0.2224,0,0,0,0,0.4426,0,0,-0.0559,0,0,0,0,-0.2701,0,0.2305,0.2347,0,0,0
"A_kind",-0.1211,-0.292,0,0,0,0,0,0,-0.0528,0,0,0,0.1276,-0.4432,0,0.3615,0.2519,-0.2013,0.2004,0,0,0
"C_reliable",0,0,-0.0722,0,-0.4142,0,0,0.1025,0,0.0872,0,-0.0659,0,0,0,0.2552,-0.5715,0.6004,0.2561,0,0,0
"N_worried",-0.2327,0,0,0,-0.6007,0,0,0,0,0.3344,-0.1388,-0.5511,0.3043,-0.3559,0.1685,0,0,0,0.0061,0,0,0
"self_esteem",0.328,0,0,0,0,-0.3407,0,0,0,0,0,0,0,0,0,0,0,0,0.2059,0,0.0989,0
"negEmo",-1.0189,-0.8653,-0.5844,-0.6793,0,-0.4685,-0.0952,0.0981,0.5737,0.0361,0,-0.3561,0,0.1978,0.31,1.2212,0,0,0,-0.9781,0,0.9644
