"","A_rude","E_quiet","C_lazy","N_relaxed","E_outgoing","A_kind","C_reliable","N_worried","N_depressed","self_esteem","negEmo","A_rudelag","E_quietlag","C_lazylag","N_relaxedlag","E_outgoinglag","A_kindlag","C_reliablelag","N_worriedlag","N_depressedlag","self_esteemlag","negEmolag"
"A_rude",0,0,0,3.0254,0,1.4446,15.7896,0,0,5.707,2.0292,1.4078,0,0,0,2.9462,0.6963,0,0,1.3077,0,0
"E_quiet",0.0091,0,0.004,0.0051,0.0064,0.0058,0.0162,0.0208,0.0131,0.0159,0,0.0201,0.0061,0.0051,0.0075,0.0046,0.0047,0.0092,0,0.0205,0.0147,0.0085
"C_lazy",0,0.0919,0,0,0,0.1203,0,0.2048,0,0,0,0.1859,0,0.1453,0.2019,0,0.0996,0,0.1927,0,0,0.2267
"N_relaxed",0,0,0.125,0,0,0.1254,0,0,0,0,0,0,0,0,0.1191,0,0.0947,0.1371,0.1869,0.1422,0,0
"N_depressed",0,0,0,0,0.0567,0.0648,0.1451,0,0,0.1347,0,0,0,0.0748,0,0.0664,0.0762,0.0977,0.1292,0.1332,0.1507,0
"E_outgoing",0,0.1036,0,0.1327,0,0,0,0,0,0.218,0,0.2692,0,0,0,0.061,0,0,0,0,0,0
"A_kind",0,0.273,0,0,0,0,0.381,0,0,0.3287,0,0,0.247,0.224,0.4614,0,0.1481,0.3088,0.2672,0.2326,0,0.5138
"C_reliable",1.9702,0,0,0,0.2456,0.2926,0,0,0,0.9146,0,0,0,0.5485,0,0,0,0.6154,0,0,0,0
"N_worried",0,0.4638,0,0,0,0.3571,0,0,0,0,0,0.4409,0,0,0,0,0,0,0.3322,0.304,0,0
"self_esteem",0,0,0,0,0,0,0,0.3166,0.4411,0,0.2156,0,0.0991,0.1569,0,0.1026,0,0,0,0,0.2114,0.1742
"negEmo",0.0837,0.049,0,0.0573,0,0,0,0.142,0,0.1138,0,0,0.0431,0.0504,0.0712,0,0.056,0,0.0925,0.0999,0.0865,0.0845
