"","A_rude","E_quiet","C_lazy","N_relaxed","E_outgoing","A_kind","C_reliable","N_worried","N_depressed","self_esteem","negEmo","A_rudelag","E_quietlag","C_lazylag","N_relaxedlag","E_outgoinglag","A_kindlag","C_reliablelag","N_worriedlag","N_depressedlag","self_esteemlag","negEmolag"
"A_rude",0,0,-0.2061,0,0,0,0,0,0,0,0,7e-04,0,0,0,0,0,0,0,0,0,0
"E_quiet",0,0,0,0,0,0,0,-0.2361,0,0,0.2481,-0.476,0.0934,0,0,0,0,0,0,0,-0.2704,0.3797
"C_lazy",0,0,0,0.3444,0,0,-0.3332,0,-0.2539,0,0,0,0,-0.374,0,0,0,0,0,0.7628,0,0
"N_relaxed",0,0,-0.3755,0,-0.3861,-0.0645,0,-0.1723,0.8703,0,0.231,0,-0.6015,0.7126,-1.0439,0.1892,0,-0.3847,0,0,-1.2301,0
"N_depressed",0,-0.163,0.5178,0,0.3213,0,0,0,0,0,0,-0.2108,0,0,0,0,0,0,0,-0.0016,0.3085,-0.2303
"E_outgoing",0.2049,0,0,0,0,0,0,0.3971,0,-0.1918,0,0,0,0,0.2474,0.0815,-0.2559,-0.1724,0,0,0,0
"A_kind",0.1912,-0.2737,0,0.3342,0,0,0,0,0,0,0,0,0,0.1996,0,0.4124,-0.1492,0,0,0,0,0
"C_reliable",-0.6593,0,0,0,0.1238,0,0,0.1264,0,0,0,0,0,0,0,0,0,-0.3147,0,0,0.3829,-0.1908
"N_worried",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.1266,0,0,0
"self_esteem",0,0,0.221,-0.9743,0,0,0,0.4438,0.3888,0,-0.6711,0,0,0,0,0,0,0,0,0,0.3139,0
"negEmo",0,0,0,0,0,0,-0.1383,-0.1544,0,1.0347,0,0,0,0.444,0,0,0,0,0,0,0,-0.3579
