"","A_rude","E_quiet","C_lazy","N_relaxed","E_outgoing","A_kind","C_reliable","N_worried","N_depressed","self_esteem","negEmo","A_rudelag","E_quietlag","C_lazylag","N_relaxedlag","E_outgoinglag","A_kindlag","C_reliablelag","N_worriedlag","N_depressedlag","self_esteemlag","negEmolag"
"A_rude",0,0,0,0,0,0.0755,0,0,0,0,0,0.111,0,0,0,0,0,0,0,0,0,0
"E_quiet",0,0,0.0906,0,0.0776,0,0,0.0869,0,0,0,0.1564,0.0992,0,0,0,0,0,0,0,0,0.1364
"C_lazy",0,0,0,0,0,0,0,0,0,0,0,0,0,0.1226,0,0,0,0.1358,0,0,0,0
"N_relaxed",0,0,0,0,0.0753,0,0,0,0,0,0.1003,0,0,0.0994,0.1326,0,0,0,0,0,0,0.119
"N_depressed",0.1402,0,0,0,0,0,0,0.09,0,0,0,0,0,0.1011,0.1278,0.0943,0.1059,0,0,0.1157,0,0.1316
"E_outgoing",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1309,0,0,0,0,0,0
"A_kind",0,0.0851,0.0993,0,0,0,0,0.0887,0,0,0,0,0,0,0,0,0.0996,0,0,0,0.1564,0
"C_reliable",0.1294,0,0.1002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1334,0,0,0,0
"N_worried",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1128,0,0,0
"self_esteem",0.0869,0,0,0,0.0505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1028,0
"negEmo",0.1168,0,0.089,0,0,0,0.0966,0.0691,0,0,0,0,0,0,0,0,0,0.1076,0,0,0,0.0841
