"","A_rude","E_quiet","C_lazy","N_relaxed","E_outgoing","A_kind","C_reliable","N_worried","N_depressed","self_esteem","negEmo","A_rudelag","E_quietlag","C_lazylag","N_relaxedlag","E_outgoinglag","A_kindlag","C_reliablelag","N_worriedlag","N_depressedlag","self_esteemlag","negEmolag"
"A_rude",0,0,0,0,0.0944,0,0,0,0,0,0,0.1219,0,0,0,0,0,0,0,0,0,0
"E_quiet",0,0,0,0,0,0,0,0,0,0,0,0,0.0933,0,0,0,0,0,0,0,0,0
"C_lazy",0.1313,0.0982,0,0,0,0,0,0,0.1438,0,0,0.1247,0,0.1085,0,0,0.0825,0,0,0,0,0
"N_relaxed",0,0,0,0,0,0,0,0,0,0.0982,0,0,0,0,0.1232,0,0,0,0,0,0,0
"N_depressed",0,0,0.1537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1133,0,0
"E_outgoing",0,0,0,0.1799,0,0,0,0,0,0,0,0.1345,0,0,0,0.1161,0,0,0,0,0,0
"A_kind",0,0.1229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1132,0,0,0,0,0
"C_reliable",0,0.0814,0,0,0,0,0,0,0,0,0,0.1113,0,0,0,0,0,0.1116,0,0,0,0
"N_worried",0.0096,0.0203,0,0,0,0.0106,0,0,0,0.0113,0,0,0.0103,0.0116,0,0,0.0079,0,0.0081,0,0,0.0211
"self_esteem",0,0,0,0,0,0.0526,0,0,0,0,0,0,0.0476,0,0,0.0617,0,0,0,0.0613,0.104,0
"negEmo",0,0,0,0.0363,0,0,0,0,0,0.0318,0,0,0,0,0,0,0.0181,0,0,0,0,0.0659
