"","A_rude","E_quiet","C_lazy","N_relaxed","E_outgoing","A_kind","C_reliable","N_worried","N_depressed","self_esteem","negEmo","A_rudelag","E_quietlag","C_lazylag","N_relaxedlag","E_outgoinglag","A_kindlag","C_reliablelag","N_worriedlag","N_depressedlag","self_esteemlag","negEmolag"
"A_rude",0,-0.1569,0.3484,0.0748,0.1194,0,-0.7379,0,0,0,0,-0.2649,0,0,0,0,0,0,0,0.5311,-0.4457,0
"E_quiet",0,0,0,-0.142,0,0,0,0,0,0,-0.2199,0,-0.1392,0,-0.7576,0,0,0,0,0,0,0
"C_lazy",0,0,0,0,-0.4291,0,0,0,0,0,0,0,0,0.0719,0,0,0,0,0,0,0,0
"N_relaxed",0,0,0,0,0,0.3305,-0.4124,0,0,0,0,0,0,0,-0.0242,0,0,0,0,0,0,0
"N_depressed",0,-0.2696,0,0,0,0,0,0,0,0,-0.4398,0,0,0,0,0,0.417,0,0,-0.3753,0.5159,0
"E_outgoing",0,-0.3968,0,0,0,0.4184,0,0,0,0,0,0,0,0,0,0.1254,0,0.2826,0,0,0,0
"A_kind",0,0,0,0,0,0,0,0.3437,0,0,0,0,0,0,0,0,0.3899,0,0,0,0,0
"C_reliable",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0585,0,0,-0.4309,0
"N_worried",0,0.1294,0,0,0,0,0,0,0,0,0,0.1205,0,-0.2707,0,0,-0.5845,0.3449,0.8583,-0.0568,0.8316,-0.8566
"self_esteem",0,0,-0.3387,0,0,0,0,0,0.6079,0,0,0,0,0,0,-0.4008,0,0,0,0,-0.1585,0
"negEmo",0,0,0,0,0,0,0,0.3624,0,0.4625,0,0,0,0,0,0,0,0,0,0.3133,0,0.0595
