"","A_rude","E_quiet","C_lazy","N_relaxed","E_outgoing","A_kind","C_reliable","N_worried","N_depressed","self_esteem","negEmo","A_rudelag","E_quietlag","C_lazylag","N_relaxedlag","E_outgoinglag","A_kindlag","C_reliablelag","N_worriedlag","N_depressedlag","self_esteemlag","negEmolag"
"A_rude",0,0,0,0,0,0,0,0,0,0,0,0.002,-0.3033,0,0,-0.4304,0.4292,0,0,0,0,0
"E_quiet",0,0,0,0,-0.3302,-0.9744,0,0,0,0.4156,0,0,-0.2842,0,0,0,0,0,0.5427,0,0.2295,0.2973
"C_lazy",0,0,0,0.5024,0,0,-0.3271,0,0,0.6894,0,0.1016,0,-0.4389,0,0,-0.3228,0,0,0,0,0
"N_relaxed",0,0,0,0,0,0.5648,0,0,0,0,0,0,-0.3751,0,0.1287,0,0,0,0,0,0,0
"N_depressed",0,0.281,0,0,0.2814,0,0,0,0,0,0.4931,0.214,0.0202,0,0,0,0,0,0,0.6987,0,-0.4761
"E_outgoing",0,0.9593,0,0,0,0,0,0,0.7884,0,0,0,0,0,0,0.1564,0,0,0,0,0.6487,0
"A_kind",0.1307,0,0.7649,-0.2515,0.7199,0,-0.2131,0,0,-0.424,0,-0.3668,0.4568,0,0,0.1907,0.0647,0,0,-0.3059,0.2147,0
"C_reliable",-0.1956,-0.479,0,0.1484,-0.1844,-0.8078,0,0,0,0,0,-0.029,0.1483,0,0,0.2885,-0.0132,0.6041,0,0,0.1714,0.3533
"N_worried",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.103,-0.7009,0,0
"self_esteem",0,0,-1.0846,0,0,0,0,0,0,0,0.529,0,0,0,0,0,0,0,0,0,0.1328,0
"negEmo",-0.2764,0.4349,0,0,-0.2647,0,0,0,0,0,0,0.529,0,0,0,0,0,0,0,0,0,-0.2936
