"","A_rude","E_quiet","C_lazy","N_relaxed","E_outgoing","A_kind","C_reliable","N_worried","N_depressed","self_esteem","negEmo","A_rudelag","E_quietlag","C_lazylag","N_relaxedlag","E_outgoinglag","A_kindlag","C_reliablelag","N_worriedlag","N_depressedlag","self_esteemlag","negEmolag"
"A_rude",0,0,-0.2556,0,0,0,0,0.3972,0,0,0,-0.3001,-0.4904,0,0,0,0,0,0,0.6417,0,0
"E_quiet",0.2241,0,0,0,-0.3832,0,0,0,0,0,0,0,-0.085,0,0,0,0,0.3183,0,0,0.4802,0
"C_lazy",0.0209,0,0,0.1909,0,-0.5325,0,0,0,0.3709,0,0,0,-0.4962,0.6208,0.7759,0,0,0.5338,0.2686,0,-0.7233
"N_relaxed",0,0,0,0,0,0,0,0,0,0.4457,-0.2406,0,0,0,-0.0945,0,0,0,0,0,0,0
"N_depressed",0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.5424,0,0.5726,-0.3869,0,0.3645,0,0
"E_outgoing",0,0,0,0,0,0,0,0.5248,0,0,0,0,0,0,0.4191,-0.0407,0,0,0,0,0,0
"A_kind",-0.507,0,0.3992,0,0,0,0,0.1756,0,0,0,0,0,-0.4766,0.2615,0,0.4152,0,0,0,0,0
"C_reliable",0,0,-0.2862,0,-0.3236,0,0,0,0,0,0,0,0,0,0,0,0,0.2704,0,0,0,0
"N_worried",0,0,0,0,0,0,0,0,0.5394,0,0,0,0,0,0,0,-0.4057,0,0.1915,0,0,0
"self_esteem",0,0,0,0,0,0,0,0,0,0,0,-0.2759,0,0,0,0,0,0,0,0.4623,-0.003,0
"negEmo",0,0.3934,0,0,0,-0.2221,0,0.5494,0,-0.1913,0,0,0,0,0,0,0,-0.23,0,0.5383,0,-0.3978
