"","A_rude","E_quiet","C_lazy","N_relaxed","E_outgoing","A_kind","C_reliable","N_worried","N_depressed","self_esteem","negEmo","A_rudelag","E_quietlag","C_lazylag","N_relaxedlag","E_outgoinglag","A_kindlag","C_reliablelag","N_worriedlag","N_depressedlag","self_esteemlag","negEmolag"
"A_rude",0,0,0.1066,0.0887,0,0,0.1026,0,0.2798,0.1254,0.2801,0.1274,0,0.1086,0.0863,0.039,0,0.0911,0,0.2474,0,0.1714
"E_quiet",0,0,0,0.1747,0,0,0,0,0.5385,0,0,0,0.1261,0,0,0.0774,0,0,0.1869,0.5819,0,0
"C_lazy",0,0,0,0,0.1099,0,0,0,0,0.1638,0,0,0.0788,0.122,0,0.0571,0.0571,0.1162,0.1262,0.3196,0.1296,0.2065
"N_relaxed",0.2486,0,0,0,0.0927,0,0,0.1498,0.292,0.1506,0,0,0.0934,0,0.1401,0,0,0,0,0,0.1796,0
"N_depressed",0,0.0689,0.0612,0,0.0517,0,0,0,0,0,0,0,0.0435,0,0,0.0338,0,0.0521,0,0.1988,0.0659,0.0952
"E_outgoing",0.5459,0.1312,0.2153,0,0,0,0,0.4003,0,0,0.2979,0,0,0,0,0.1385,0,0.1782,0.2294,0,0,0
"A_kind",0.6482,0.1464,0,0,0,0,0,0,0.4805,0,0,0,0.1716,0.2949,0,0.1741,0.1035,0.2708,0.2601,0,0,0
"C_reliable",0,0,0.0949,0,0.0776,0,0,0.0961,0,0.1093,0,0.196,0,0,0,0.0458,0.0437,0.0864,0.118,0,0,0
"N_worried",0.2863,0,0,0,0.1745,0,0,0,0,0.1495,0.2114,0.2477,0.0975,0.1373,0.1224,0,0,0,0.1626,0,0,0
"self_esteem",0.2281,0,0,0,0,0.0656,0,0,0,0,0,0,0,0,0,0,0,0,0.1547,0,0.1641,0
"negEmo",0.0847,0.0211,0.0183,0.0211,0,0.0102,0.0259,0.0102,0.0181,0.0152,0,0.0374,0,0.0219,0.0192,0.0214,0,0,0,0.1103,0,0.0666
