"","A_rude","E_quiet","C_lazy","N_relaxed","E_outgoing","A_kind","C_reliable","N_worried","N_depressed","self_esteem","negEmo","A_rudelag","E_quietlag","C_lazylag","N_relaxedlag","E_outgoinglag","A_kindlag","C_reliablelag","N_worriedlag","N_depressedlag","self_esteemlag","negEmolag"
"A_rude",0,0,0,0,0,0,0,0,0,0,0,0.1101,0,0,0,0,0,0,0,0,0,0
"E_quiet",0,0,0,0,0.0934,0,0,0,0,0,0.2014,0,0.1057,0,0,0,0,0,0,0,0,0
"C_lazy",0,0,0,0,0,0,0,0,0,0,0,0,0,0.1133,0,0,0,0,0,0,0,0
"N_relaxed",0,0,0.1455,0,0,0,0,0,0,0,0,0.182,0,0,0.0978,0,0,0,0,0,0,0
"N_depressed",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1372,0,0
"E_outgoing",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1222,0,0,0,0,0,0
"A_kind",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1166,0.1106,0,0,0,0,0
"C_reliable",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1232,0,0,0,0
"N_worried",0,0,0,0,0,0,0,0,0,0.1072,0,0,0,0,0,0,0,0,0.1182,0,0,0
"self_esteem",0,0,0,0.0652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2225,0.1177,0
"negEmo",0,0,0,0,0,0.0372,0,0.0811,0,0,0,0,0,0,0,0,0,0,0,0,0.0969,0.1013
