"","A_rude","E_quiet","C_lazy","N_relaxed","E_outgoing","A_kind","C_reliable","N_worried","N_depressed","self_esteem","negEmo","A_rudelag","E_quietlag","C_lazylag","N_relaxedlag","E_outgoinglag","A_kindlag","C_reliablelag","N_worriedlag","N_depressedlag","self_esteemlag","negEmolag"
"A_rude",0,0,0.0425,0.0425,0,0,0,0,0,0,0,0.1738,0,0,0,0,0,0,0,0.0898,0,0
"E_quiet",0,0,0.0765,0,0.0824,0,0,0,0,0.0833,0.1056,0,0.0938,0.105,0,0,0,0,0,0,0,0
"C_lazy",0,0,0,0.168,0,0,0.4684,0,0.2969,0,0,0,0,0.2007,0,0,0,0,0,0,0,0
"N_relaxed",0,0,0.1526,0,0.1201,0,0,0,0,0,0.146,0,0,0,0.1244,0,0,0,0,0,0,0
"N_depressed",0,0,0,0,0,0.0755,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1034,0,0
"E_outgoing",0,0,0,0,0,0,0.3658,0,0.2796,0,0,0,0,0,0,0.1516,0,0,0,0,0,0
"A_kind",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.175,0,0,0,0,0
"C_reliable",0,0.0806,0,0.0698,0,0,0,0,0.1038,0,0.092,0,0,0,0.1146,0,0,0.1969,0.0654,0,0,0.1433
"N_worried",0.3277,0.108,0.123,0.1268,0,0.1651,0.3012,0,0,0,0,0,0,0,0,0,0,0,0.1381,0.3167,0,0
"self_esteem",0,0,0.0991,0,0,0,0,0,0.1754,0,0,0,0,0,0,0.118,0,0,0.0856,0,0.1609,0
"negEmo",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2088
