"","A_rude","E_quiet","C_lazy","N_relaxed","E_outgoing","A_kind","C_reliable","N_worried","N_depressed","self_esteem","negEmo","A_rudelag","E_quietlag","C_lazylag","N_relaxedlag","E_outgoinglag","A_kindlag","C_reliablelag","N_worriedlag","N_depressedlag","self_esteemlag","negEmolag"
"A_rude",0,0,0,0.0938,0,0,0,0,0,0,0,-0.1708,0,0,0.1611,0,0.2221,0,0.2869,0,-0.249,0.2332
"E_quiet",-0.1362,0,0.3188,0,-0.3026,0,0,0,0,0,0.1767,0,-0.393,0,0,0,0,0,0,0,0,0
"C_lazy",3.2207,0,0,2.9607,-11.7908,0,10.2902,0,12.7549,-6.3984,-15.815,-3.5608,-4.8543,-4.597,0,0,0,0,0.1927,9.0643,0,0
"N_relaxed",0,-0.1062,0,0,0,0,-0.2011,-0.7089,0,0.2343,0,0,0,0,0.0465,0.5793,0,0,-0.1738,0.1894,0,0
"N_depressed",0.4155,0,-0.2862,0.022,0,0,0,-0.2567,0,0.3089,0.3925,0,0,0.8573,0.1562,0,0,0,-0.1915,-0.166,0,-0.0858
"E_outgoing",0,0,0.2963,0.2477,0,0,0,0,0,-0.3175,0.1666,0,-0.4056,0,0,0.0568,0,0,0,0,0,0
"A_kind",0.1369,-0.2619,0.2487,-0.1705,0,0,0.081,-0.1398,-0.4213,0.1853,0,-0.3404,-0.5262,0.9508,0,0,-0.1423,0,0,0,-0.1834,-0.2112
"C_reliable",0,0,0,0,0,0,0,0,-0.4154,0,-0.4268,0,0.3712,0,0,0,0,0.2137,0,0,-0.1822,0
"N_worried",0,0,0,0,0,0,-0.2193,0,0,0.3022,0.2479,0,-0.0913,0.1552,0.1975,0,0,0,0.04,0,-0.4681,0
"self_esteem",0.0319,0,0,0,0,-0.1715,0,0,0.3359,0,0,0,0,0,0,0,0,0,0,0.2096,0.015,0.2295
"negEmo",-0.7891,0,0.8029,0,-0.3001,0.3217,0,0,0,-1.1646,0,0,0,0,0.3488,0,0.0804,0.2098,0,0,-0.9746,0.6927
