"","A_rude","E_quiet","C_lazy","N_relaxed","E_outgoing","A_kind","C_reliable","N_worried","N_depressed","self_esteem","negEmo","A_rudelag","E_quietlag","C_lazylag","N_relaxedlag","E_outgoinglag","A_kindlag","C_reliablelag","N_worriedlag","N_depressedlag","self_esteemlag","negEmolag"
"A_rude",0,0,0,0,0,0,0,0.166,0,0,0,0.1833,0,0,0,0,0,0,0.1657,0,0,0
"E_quiet",0,0,0,0,0.1237,0,0,0.2389,0,0,0,0,0.0762,0,0.1132,0,0,0,0,0,0,0
"C_lazy",0,0,0,0,0.0937,0,0.1718,0,0.1572,0,0.1258,0,0,0.1369,0,0,0,0.1478,0,0,0,0
"N_relaxed",0,0,0.1797,0,0.1353,0,0,0,0,0.1905,0,0,0,0,0.1003,0,0,0,0,0,0,0
"N_depressed",0,0,0,0,0,0.0508,0.0701,0.0705,0,0,0,0,0.0378,0,0.0498,0,0,0,0.0765,0.0663,0,0
"E_outgoing",0,0,0,0,0,0,0.1959,0.1964,0,0,0,0,0.0818,0,0,0.127,0,0,0,0,0,0
"A_kind",0,0,0,0,0.0889,0,0,0,0,0.1238,0,0,0,0,0,0,0.1384,0,0,0,0,0
"C_reliable",0,0,0,0.198,0,0,0,0,0,0,0,0,0,0,0,0,0.1183,0.1352,0,0.1572,0.2005,0
"N_worried",0,0.095,0.1019,0,0,0,0,0,0,0,0.0917,0,0.0555,0,0,0,0,0,0.1482,0.0984,0,0
"self_esteem",0,0,0,0,0,0,0.1242,0.1305,0,0,0,0,0,0,0,0,0,0,0,0,0.1655,0.1358
"negEmo",0.0949,0.0697,0,0.0965,0,0.0967,0.1052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1393
