"","A_rude","E_quiet","C_lazy","N_relaxed","E_outgoing","A_kind","C_reliable","N_worried","N_depressed","self_esteem","negEmo","A_rudelag","E_quietlag","C_lazylag","N_relaxedlag","E_outgoinglag","A_kindlag","C_reliablelag","N_worriedlag","N_depressedlag","self_esteemlag","negEmolag"
"A_rude",0,0,0,0,0,0,0,0,0,0,0.4277,0.201,0,0,0.1715,0,0.1504,0,0,0.2614,0,0
"E_quiet",0.1628,0,0.1144,0,0.165,0,0,0,0.2232,0,0.2082,0,0.1223,0,0.1624,0.1407,0.1487,0.1287,0.1083,0,0.1263,0
"C_lazy",0.3777,0,0,0.1983,0.2594,0.2717,0.1807,0.4048,0,0.1768,0.6285,0.4892,0.1638,0.2196,0,0.2635,0.1863,0,0,0.4052,0.2353,0
"N_relaxed",0,0,0,0,0,0,0,0.1114,0.2387,0.1226,0.2038,0,0,0,0.126,0,0.1258,0.109,0.1145,0,0,0
"N_depressed",0,0,0.0524,0,0,0,0,0,0,0,0,0,0.0707,0,0,0,0,0,0,0.1187,0,0
"E_outgoing",0,0.2576,0,0.1413,0,0,0.1787,0.1896,0.2257,0.1212,0.2789,0,0,0.0872,0.191,0.1432,0,0,0.1362,0.2865,0,0
"A_kind",0,0,0,0,0,0,0,0,0,0,0,0.1696,0.1178,0.0732,0,0.1059,0.1027,0.0925,0.1054,0,0.0976,0.2161
"C_reliable",0.6374,0,0,0,0,0,0,0,0.4844,0,0,0,0.2477,0,0,0,0,0.2188,0,0.4777,0,0
"N_worried",2.792,1.6221,0,0,1.0379,0,2.0681,0,0,0,0,0,0,0.779,0,1.71,0.7413,1.1192,1.2613,0,1.2566,4.5452
"self_esteem",0,0,0,0,0,0,0,0,0.1981,0,0,0,0,0,0,0,0.1184,0.1008,0,0,0.1073,0
"negEmo",0.1437,0.1966,0.1131,0,0,0,0.1395,0.16,0,0,0,0.2035,0,0.0801,0.129,0,0,0,0,0.1994,0,0.2004
