"","A_rude","E_quiet","C_lazy","N_relaxed","E_outgoing","A_kind","C_reliable","N_worried","N_depressed","self_esteem","negEmo","A_rudelag","E_quietlag","C_lazylag","N_relaxedlag","E_outgoinglag","A_kindlag","C_reliablelag","N_worriedlag","N_depressedlag","self_esteemlag","negEmolag"
"A_rude",0,-0.1005,0,0,0,0,0,0,0,0,0,0.1812,0,0,0,0,0,0,0,0,0.5724,0
"E_quiet",0.3789,0,0,0.3957,-0.7333,0.479,-0.7131,-0.1436,0,-0.7363,0.2919,0,-0.2846,0,0,0,0,0,0,-1.0221,0,-0.4191
"C_lazy",0,0,0,0.3509,0.1867,0,0,0,0,0,0.0022,0.0148,-0.4847,-0.1611,0.1623,-0.3252,0,-0.1806,-0.3588,0,0,0
"N_relaxed",2.2239,-5.7661,0,0,0,0,0,0,0,0,0,0,0,0,-0.361,0,0,-1.7467,0,-2.6863,0,1.5454
"N_depressed",0,0,-0.173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3464,0,0
"E_outgoing",0,0,-0.515,0,0,0,0.5507,0.3467,0,0.3964,0,0.601,0,0,0,-0.3376,0,0,0,0,0,0
"A_kind",0,0,0,0,-0.1882,0,0,0,0,0,0,0,0,0,-0.6207,0,-0.2526,0,0,0,0,0
"C_reliable",0,0,0,-0.9521,0.55,0,0,0,0.3504,0.2503,0,0,-0.238,0,0,0,0,-0.1053,0,0,0,0
"N_worried",-0.2598,0,0,-0.7908,0,0,0,0,0,-0.1243,0,-0.473,0.4183,-0.3121,-0.1483,0.315,0.0969,0,-0.0234,0.5417,0.8249,0
"self_esteem",0.4051,0,0,0,0,0.6572,0,0.4034,0,0,0,0,0,0,0,0,0,0,0,0,0.0795,0
"negEmo",0,0,0,0,0,0,0,0,0,0,0,0.3314,0,0,0,0,0,0.3411,0,0,0,-0.0771
