"","A_rude","E_quiet","C_lazy","N_relaxed","E_outgoing","A_kind","C_reliable","N_worried","N_depressed","self_esteem","negEmo","A_rudelag","E_quietlag","C_lazylag","N_relaxedlag","E_outgoinglag","A_kindlag","C_reliablelag","N_worriedlag","N_depressedlag","self_esteemlag","negEmolag"
"A_rude",0,0,0,0,0,0,0,0.0443,0,0.0588,0,0.1345,0,0,0,0,0,0,0,0,0,0
"E_quiet",0,0,0,0,0,0,0,0,0,0,0,0,0.1325,0,0,0,0,0,0,0,0,0
"C_lazy",0,0,0,0,0,0,0,0,0,0,0,0.3643,0,0.1177,0,0,0.0823,0,0,0,0,0
"N_relaxed",0,0,0,0,0,0,0,0,0,0,0,0.4104,0,0,0.1387,0,0,0,0,0,0,0
"N_depressed",0,0,0,0.0557,0,0.0435,0,0,0,0,0,0,0,0,0.066,0.0704,0,0,0,0.1125,0,0.0803
"E_outgoing",0,0,0,0,0,0,0,0.2002,0,0.2295,0.3684,0,0,0.1829,0,0.1772,0,0,0,0,0,0
"A_kind",0,0.1482,0,0,0,0,0.2261,0,0,0,0,0,0,0,0,0,0.1269,0,0,0,0,0
"C_reliable",0,0.0649,0,0,0,0,0,0,0,0,0,0.2919,0,0,0,0,0,0.1176,0.0998,0,0,0
"N_worried",0,0,0,0.0761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.119,0,0,0
"self_esteem",0,0.0591,0,0,0,0.046,0,0,0,0,0,0.2514,0.0684,0,0,0,0,0,0,0,0.1098,0
"negEmo",0.3582,0,0,0.0959,0.188,0,0.1558,0,0,0,0,0.4372,0,0,0,0,0,0,0,0,0,0.1222
