"","A_rude","E_quiet","C_lazy","N_relaxed","E_outgoing","A_kind","C_reliable","N_worried","N_depressed","self_esteem","negEmo","A_rudelag","E_quietlag","C_lazylag","N_relaxedlag","E_outgoinglag","A_kindlag","C_reliablelag","N_worriedlag","N_depressedlag","self_esteemlag","negEmolag"
"A_rude",0,0,0,0,0,0.0203,0,0,0.022,0.028,0.0364,0.0793,0.0232,0,0.0429,0,0,0,0.0317,0.0341,0.0438,0
"E_quiet",0,0,0,0,0,0.161,0,0.1504,0,0,0.206,0.4903,0.1227,0.1369,0.2183,0,0.1729,0.2526,0,0,0,0.3415
"C_lazy",0,0,0,0,0,0,0,0,0,0,0,0,0,0.1463,0,0,0,0,0.1606,0,0,0.2117
"N_relaxed",0,0,0,0,0,0,0,0,0.0688,0,0,0,0,0,0.1163,0,0,0,0,0,0,0.1508
"N_depressed",0,0.1895,0.1322,0,0.1416,0,0,0,0,0,0,0.4638,0,0,0,0,0,0,0,0.1385,0,0
"E_outgoing",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1157,0,0,0,0,0.1361,0
"A_kind",0,0,0.2579,0,0,0,0,0,0.3931,0,0.4905,0,0,0,0.3169,0,0.1987,0,0,0,0,0
"C_reliable",0,0,0.0915,0.1334,0,0,0,0.1565,0,0.1549,0,0,0,0,0,0,0,0.1723,0,0,0,0
"N_worried",0,0,0,0,0.1188,0,0.3851,0,0,0.3309,0,0,0,0,0,0.2279,0.235,0,0.1832,0.2457,0,0
"self_esteem",0,0,0,0,0,0,0,2.2156,0,0,0,2.2347,0.4435,0,0,0,0,0,0,0,0.5651,0
"negEmo",0.1708,0.0535,0.0542,0,0.0489,0,0,0.057,0,0,0,0,0,0,0.0907,0,0,0,0,0.0563,0,0.127
