"","A_rude","E_quiet","C_lazy","N_relaxed","E_outgoing","A_kind","C_reliable","N_worried","N_depressed","self_esteem","negEmo","A_rudelag","E_quietlag","C_lazylag","N_relaxedlag","E_outgoinglag","A_kindlag","C_reliablelag","N_worriedlag","N_depressedlag","self_esteemlag","negEmolag"
"A_rude",0,0,0,0,0,0,0,0,0,0,0,-0.0404,0,0,0,0,-0.2324,0,0,0,0,0
"E_quiet",-0.2806,0,0,0,0,0,0,0,0,0,0,0,0.3334,0,-0.3959,0,0,0,0,0,0,0
"C_lazy",0,0,0,0,0,0,0,0,0,0,0,0,0,0.0155,0,0,0,0,0,0,0,0
"N_relaxed",0,0.2279,0,0,0.4135,0,0,0,0,0,0,0,0,0,-0.0371,0,0,0,0,0,0,0
"N_depressed",0,0,0,0,0,0,0,0,0,0,0,0,0,0.2915,0,0.3359,0,0,0,-0.0319,0,0
"E_outgoing",0,0,-0.4763,0,0,0,0.6695,0,0,1.0631,0,0,0,0,0,-0.3701,0.35,0,0,0,0,0
"A_kind",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2205,0,0,0,0,0
"C_reliable",0,-0.2199,0.2287,0,0,0,0,0,0,0,0,0,0,0,0,0.3055,0,-0.1803,0,0,0,0
"N_worried",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.313,0,0,-0.0915,0,0.4047,0
"self_esteem",0,0,0,0,-1.2081,0.6095,0,0.2841,0,0,0,0,-0.6404,0.3254,0,0,-0.5609,0,-0.4279,0,0.271,0
"negEmo",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.3953,0,-0.2993,0,0,-0.1534
