"","A_rude","E_quiet","C_lazy","N_relaxed","E_outgoing","A_kind","C_reliable","N_worried","N_depressed","self_esteem","negEmo","A_rudelag","E_quietlag","C_lazylag","N_relaxedlag","E_outgoinglag","A_kindlag","C_reliablelag","N_worriedlag","N_depressedlag","self_esteemlag","negEmolag"
"A_rude",0,0,0.0522,0.0381,0,0,0,0,0,0,0,0.1025,0,0,0.0463,0,0.049,0,0,0,0,0
"E_quiet",0,0,0,0,0,0,0,0,0,0,0,0,0.1664,0,0,0.1072,0,0,0,0,0,0
"C_lazy",0,0,0,0,0.0701,0,0,0,0,0,0,0,0,0.1404,0,0,0,0.142,0,0,0,0
"N_relaxed",0,0,0,0,0.1013,0.0897,0,0,0,0,0,0,0,0,0.1349,0.1116,0,0,0,0,0,0
"N_depressed",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1547,0,0
"E_outgoing",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.153,0,0,0,0,0,0
"A_kind",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1975,0,0,0,0,0
"C_reliable",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1459,0,0,0,0.0917
"N_worried",0,0,0,0,0.051,0,0,0,0.1389,0.2283,0,0,0,0,0,0,0,0,0.1009,0,0,0
"self_esteem",0,0,0.0532,0,0,0,0,0.0735,0,0,0,0,0,0,0,0,0,0,0,0,0.0924,0
"negEmo",0,0,0,0,0,0,0,0,0,0,0,0,0,0.0852,0,0,0,0,0.0981,0,0,0.0873
