"","A_rude","E_quiet","C_lazy","N_relaxed","E_outgoing","A_kind","C_reliable","N_worried","N_depressed","self_esteem","negEmo","A_rudelag","E_quietlag","C_lazylag","N_relaxedlag","E_outgoinglag","A_kindlag","C_reliablelag","N_worriedlag","N_depressedlag","self_esteemlag","negEmolag"
"A_rude",0,0,0,0.1609,0.0661,0,0.1191,0.0694,0.1342,0,0.1237,0.1572,0,0,0,0.0767,0,0.1683,0.0677,0.1011,0.1598,0
"E_quiet",0,0,0.1187,0,0,0,0,0,0.1337,0.3071,0,0,0.0992,0,0.1792,0,0.0772,0,0.1243,0.1473,0,0.1884
"C_lazy",0,0,0,0,0,0,0,0,0,0,0,0,0,0.1188,0.1235,0,0,0.1392,0,0,0,0
"N_relaxed",1.4316,0,0.8362,0,0,0.3519,0,0,0.7222,0,1.0579,1.0521,0,0.4412,1.753,0,0,0.8803,0.3638,1.1068,0,1.0493
"N_depressed",0,0,0,0.139,0.1156,0,0,0,0,0,0.2006,0.1611,0.09,0,0,0,0,0.1297,0,0.0837,0.1504,0
"E_outgoing",0,0.2105,0,0,0,0,0.1794,0,0.1223,0,0,0,0.1184,0,0.1676,0.1512,0.1372,0,0,0,0,0
"A_kind",0,0.3225,0,0.3574,0,0,0,0,0,0.4226,0,0,0,0,0.3014,0.2324,0.191,0,0,0,0,0
"C_reliable",0.2426,0.0943,0,0.117,0,0,0,0,0,0,0.2138,0.2047,0,0,0,0.1079,0.0728,0.1647,0,0.1062,0.1413,0
"N_worried",0,0,0.0847,0,0,0,0,0,0.0882,0,0,0,0,0,0,0,0,0,0.1233,0,0,0
"self_esteem",0.2442,0.1489,0,0.1671,0.1706,0,0,0,0,0,0.2473,0,0,0,0.1304,0,0,0,0,0,0.1526,0
"negEmo",0.3953,0,0,0.1803,0.161,0.0908,0.1962,0.1056,0.1276,0,0,0,0,0,0,0,0,0.2201,0,0,0,0.137
