"","A_rude","E_quiet","C_lazy","N_relaxed","E_outgoing","A_kind","C_reliable","N_worried","N_depressed","self_esteem","negEmo","A_rudelag","E_quietlag","C_lazylag","N_relaxedlag","E_outgoinglag","A_kindlag","C_reliablelag","N_worriedlag","N_depressedlag","self_esteemlag","negEmolag"
"A_rude",0,0,0,0,0,0,0,0,0.3336,0,0,0.2017,0,0,0,0,0,0,0,0,0,0
"E_quiet",0,0,0,0,0,0,0,0,0,0,0,0,-0.0917,0,0,0,0,0,0,0,0,0
"C_lazy",0,0,0,0,0,0,0,0,0,0,-0.2829,0,0,0.28,0,0,0,0,0,0,0,0.2725
"N_relaxed",0,0,0,0,0,0,0,0,0,0,-0.3142,0.2665,0,0,0.1319,0,0,0,0,0,0,0
"N_depressed",0,0,0,0,0,0,0,0,0,0,0.3277,0,0,0,0,0.4173,0,0,0,-0.1956,0,0.2644
"E_outgoing",0,0,0,0,0,0,0,0,0,0.3567,0,0,0,0,0,0.1488,0,0,0,0,0,0
"A_kind",0,0,0,0,0.2197,0,0,0,0,0,0,0,0,0,0,0,0.1895,0,0,0,0.221,0
"C_reliable",0,0,0,0,0,0,0,0,-0.2624,0,0,0,0,0,0.4456,0,-0.3182,-0.0873,0,0,0,0
"N_worried",0,0,0,-0.2147,0,0,0,0,0,0,0.2232,0,0,0,0,0,0,0,0.11,0,0,0
"self_esteem",0.1887,0,0,0,0,0,0,0,0,0,0,0,-0.3268,0,0,0,0,0,0,0,0.0248,0
"negEmo",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1878
