"","A_rude","E_quiet","C_lazy","N_relaxed","E_outgoing","A_kind","C_reliable","N_worried","N_depressed","self_esteem","negEmo","A_rudelag","E_quietlag","C_lazylag","N_relaxedlag","E_outgoinglag","A_kindlag","C_reliablelag","N_worriedlag","N_depressedlag","self_esteemlag","negEmolag"
"A_rude",0,0.1409,0,0,0,0.0712,0,0,0,0,0.1187,0.1028,0,0,0,0,0,0,0,0,0,0
"E_quiet",0,0,0.1142,0.1781,0.1458,0,0,0,0.0717,0.2532,0,0,0.1598,0.1348,0,0,0,0,0,0.0836,0.1792,0
"C_lazy",0,0,0,0,0,0,0,0,0,0,0,0,0,0.1209,0.1085,0,0,0,0,0,0,0
"N_relaxed",0,0.2895,0,0,0.1745,0,0,0,0,0,0,0,0,0,0.1296,0,0,0,0.1691,0,0.185,0
"N_depressed",0,0,0.1734,0,0.279,0.1751,0,0,0,0.2595,0,0,0,0,0,0,0.1382,0.3456,0.1919,0.1309,0,0
"E_outgoing",0,0,0,0,0,0.1269,0.2832,0,0,0,0,0,0,0,0,0.1498,0,0,0.1285,0,0,0
"A_kind",0,0,0,0,0.3543,0,0,0.2733,0.2005,0,0.3667,0.2045,0.3171,0,0,0,0.1623,0,0,0,0,0
"C_reliable",0,0.0856,0,0.0609,0.1138,0,0,0.0733,0.0453,0,0,0.0765,0,0,0,0.0848,0.0554,0.1151,0.1069,0,0,0.1185
"N_worried",0,0,0.0906,0,0,0,0,0,0,0,0.0979,0.0927,0,0,0,0,0,0,0.1054,0,0,0
"self_esteem",0.0911,0.1239,0,0,0,0,0.1386,0,0,0,0.099,0.1007,0,0,0.0699,0,0,0,0.1213,0,0.1128,0.1402
"negEmo",0,0,0,0,0,0.1164,0.2045,0,0,0,0,0,0.1673,0.1173,0.1043,0.1418,0.0749,0,0,0,0.145,0.1456
