"","A_rude","E_quiet","C_lazy","N_relaxed","E_outgoing","A_kind","C_reliable","N_worried","N_depressed","self_esteem","negEmo","A_rudelag","E_quietlag","C_lazylag","N_relaxedlag","E_outgoinglag","A_kindlag","C_reliablelag","N_worriedlag","N_depressedlag","self_esteemlag","negEmolag"
"A_rude",0,0,0,0,0,0.459,0,0,0.1778,0,0,0.3462,0,0,0,0,0.3098,0.3422,0,0,0,0
"E_quiet",0,0,0,0,0,0,0,0,0,0,0,0,0.5002,0,0,0,0,0,0,0,0,0
"C_lazy",0,0,0,0,0,0,0,0,0,0,0,0.4317,0,-0.3454,0,0,0,0,0,0,0,0
"N_relaxed",0.41,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.5505,0,0,0,0,0,0,0
"N_depressed",0,0,0.5317,-0.3561,0,0,0,0,0,0,0,0,0,0,-0.2763,0,0,0,0,0.026,0,0
"E_outgoing",0,-0.3835,0,-0.3445,0,0,0,0,0,0,0,0,0,0,0,0.2814,0,0,0,0.65,0,0
"A_kind",0,0,0,0,0,0,0,0,0,0,0.5254,0,0,0,0,0,-0.2296,0,0.5312,0,0,0
"C_reliable",0,-0.5205,0,-0.2323,0,-0.3239,0,-0.2789,0,-0.1084,-0.1799,0,0,0,0,0.1392,0.0655,-0.4392,0.651,0,0,-0.6743
"N_worried",0,0,0.7824,0,0,0,0,0,0,0,-1.0205,0,0,0,0,-0.4184,0,0,0.27,0,0,0
"self_esteem",0,0,0,0,0,0.239,0,0,0.3821,0,0.2016,0,0,0,0,0,0,0,0,0,0,0
"negEmo",-0.3032,0,0,0,0,0,0,1.1897,0,0,0,0,-0.5967,0,0,0,0,0,0,0,0,-0.1111
