"","A_rude","E_quiet","C_lazy","N_relaxed","E_outgoing","A_kind","C_reliable","N_worried","N_depressed","self_esteem","negEmo","A_rudelag","E_quietlag","C_lazylag","N_relaxedlag","E_outgoinglag","A_kindlag","C_reliablelag","N_worriedlag","N_depressedlag","self_esteemlag","negEmolag"
"A_rude",0,0,-1.4303,0,0,0,0,-4.7407,0,0,0,1.0717,1.0357,1.0231,0,0,1.3384,-0.4431,-0.1066,1.5467,-2.5032,1.0481
"E_quiet",0,0,0.2155,-0.5856,0.2716,0,0,0,0,0,0.0679,0,0.3173,0,0,0,0,0.5682,0,0,0.1669,0
"C_lazy",0,-0.1513,0,0,-0.1893,-0.5725,-0.3615,0,0,0.1979,-0.5369,0.3067,0.4473,0.2726,0,0.3249,0.402,-0.0742,-0.5901,0.0556,0,0.2613
"N_relaxed",0,0,0,0,-0.7014,0,0,-0.4546,0,0,0,0.1044,0,0,-0.1554,-0.228,0,0,-0.5066,-0.2825,0,0.244
"N_depressed",-0.393,1.4051,-0.353,-0.8373,0.7778,0.2733,-0.1703,0.6672,0,0,-0.5863,-0.4017,-0.3978,-0.1623,-0.3641,-0.2992,0,0,0,-2.0112,0,0
"E_outgoing",0.2692,0,-0.6795,0,0,0.1203,0,-0.4145,-1.3262,0,0.7715,-0.245,0,0,0.2828,-0.0953,-0.5891,-0.8376,0.3874,0,-0.6603,0
"A_kind",0,0.1118,0,0,0.4263,0,0,0,0,0,0,0,0,0.1216,0,0.2931,0.2978,0,0,0,0.2886,-0.2896
"C_reliable",0,0,0.2068,-0.2627,0,0,0,0,0,-0.5771,0.2236,0,-0.2547,-0.2634,0,0,0,-0.0481,-0.1548,0,0,0
"N_worried",2.0649,0.0179,-0.3945,0,0,0,0,0,0.0791,0.6842,-0.5116,0,1.5539,0.4661,0,0.7913,0,0,0.1594,0,0,0
"self_esteem",-0.0388,-0.0963,0,-0.2555,0,0.2325,0,0.3466,0.1044,0,0,0.2252,-0.0805,-0.1443,0,0,0,0.2095,0,0,-0.0888,0
"negEmo",0,0,0,0.2659,0,-0.6108,0,0,-0.6795,0.6515,0,0,0.1972,0.5959,0,0.1757,0,-0.2262,0,-0.0933,0,-0.1825
