"","A_rude","E_quiet","C_lazy","N_relaxed","E_outgoing","A_kind","C_reliable","N_worried","N_depressed","self_esteem","negEmo","A_rudelag","E_quietlag","C_lazylag","N_relaxedlag","E_outgoinglag","A_kindlag","C_reliablelag","N_worriedlag","N_depressedlag","self_esteemlag","negEmolag"
"A_rude",0,0,0,0.3896,0,0,0,0,0,0,0,0.194,0,0,0,0,0,0,0,0,0,0
"E_quiet",0,0,0,0,0.0931,0,0,0,0,0,0,0,0.0876,0,0,0,0,0,0,0,0,0
"C_lazy",0,0.0423,0,0,0,0,0,0,0,0,0,0,0,0.1262,0,0,0,0,0,0,0,0
"N_relaxed",0,0.1034,0,0,0,0.086,0,0.0743,0,0,0.1553,0,0,0,0.171,0,0,0,0,0,0,0
"N_depressed",0.2168,0,0.3245,0,0,0,0,0,0,0.1317,0,0,0,0.4028,0,0,0,0,0,0.1253,0,0
"E_outgoing",0,0,0,0,0,0.0757,0,0,0,0,0,0,0,0,0,0.1287,0,0,0,0,0,0.1062
"A_kind",0,0,0,0,0,0,0,0,0,0.1899,0.1689,0,0,0,0,0,0.1445,0,0,0,0,0
"C_reliable",0,0.1567,0,0,0,0.1546,0,0,0.1533,0.2513,0,0.3744,0,0,0.3041,0,0.1419,0.1412,0,0,0.1673,0
"N_worried",0.5487,0,0,0,0,0,0,0,0.3415,0,0.5282,0,0,0,0.6247,0,0,0,0.2592,0,0,0
"self_esteem",0,0,0,0,0.1498,0,0.1583,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1303,0
"negEmo",0,0.0721,0,0,0,0,0,0.0379,0,0,0,0.1217,0.1022,0.2516,0,0.0814,0,0.0934,0.0423,0,0,0.1004
