"","A_rude","E_quiet","C_lazy","N_relaxed","E_outgoing","A_kind","C_reliable","N_worried","N_depressed","self_esteem","negEmo","A_rudelag","E_quietlag","C_lazylag","N_relaxedlag","E_outgoinglag","A_kindlag","C_reliablelag","N_worriedlag","N_depressedlag","self_esteemlag","negEmolag"
"A_rude",0,-0.0372,0,0,0,0,0,0,0,0,0.3228,0.0388,0,0,0,0,0,0,0,0,-0.3043,-0.2663
"E_quiet",0,0,0,-0.5713,-0.1418,0,0,0,-0.153,0.5105,0,0,0.058,0,0,0,0,0.4064,0,0,0.2456,0
"C_lazy",0.5277,0,0,0,-0.6737,0,0,0.2943,0,0,0,0,0,0.4695,0,0,0,-0.1508,0,0,0,0
"N_relaxed",0,0,-0.7731,0,0.9598,0.7654,0,0,0,0,-0.552,0,0,0,-0.0781,0,-0.7882,0,0.3657,0,0,0
"N_depressed",0.3132,0,0,-0.6627,0.4095,0,0,-0.191,0,0,0.1876,0,-0.1428,0,0,0,-0.2068,-0.2044,0,-0.2549,0.9352,0
"E_outgoing",0,0,0,-1.1377,0,0,0,0,0,0,-1.0049,0,0,0,0,-0.3617,0.3346,0,0,0,0,-0.4398
"A_kind",0,0,0,0,0.0128,0,0.4278,0.2221,0.3326,0,0,0,0,0,0,0,0.4002,0,0,0,0,0
"C_reliable",0,0,0,0,0,0,0,0,0,0,-0.5166,0,0,0,0,-0.7441,0,-0.0529,0,0,0,0
"N_worried",0,0,0,-0.198,0,0,0,0,0,0,0.666,0,0,0,0,0,0,0,-0.3059,0.1965,0.3042,0
"self_esteem",0,0,0,0,0,0,0,0,0,0,0.4549,0,0,0,0,0,0,0,0,0,0.2658,0
"negEmo",0,-0.9194,0,0,0,0,0.8846,-0.6607,-1.0126,0,0,0,0,0,1.0638,0,0,0,0,0,0,1.0725
