"","A_rude","E_quiet","C_lazy","N_relaxed","E_outgoing","A_kind","C_reliable","N_worried","N_depressed","self_esteem","negEmo","A_rudelag","E_quietlag","C_lazylag","N_relaxedlag","E_outgoinglag","A_kindlag","C_reliablelag","N_worriedlag","N_depressedlag","self_esteemlag","negEmolag"
"A_rude",0,0,0,0,0,0,0,0,0,0,0,0.1277,0,0,0.2453,0,0,0.1123,0.1042,0,0,0
"E_quiet",0,0,0,0,0,0.3093,0,0,0,0,0,0,0.1348,0,0,0,0,0,0,0.2178,0.3402,0
"C_lazy",0,0,0,0,0,0,0,0,0.1671,0,0.2734,0.1347,0,0.1645,0.2737,0,0,0,0,0.1131,0,0
"N_relaxed",0,0,0.0559,0,0.03,0,0.0418,0,0,0,0,0,0.03,0,0.0876,0.0429,0.0555,0.0406,0,0.0421,0.0627,0
"N_depressed",0,0.1477,0.2502,0,0.2356,0,0.1966,0,0,0.2932,0,0,0,0,0,0,0.2196,0,0.1464,0.2045,0,0
"E_outgoing",0.1335,0.0888,0,0,0,0,0,0.1235,0.2068,0,0.163,0,0,0,0,0.1444,0,0,0,0,0,0
"A_kind",0,0,0,0.1638,0,0,0.1112,0.0844,0.1142,0.1523,0,0.0945,0,0,0,0,0.1222,0,0.1027,0.1178,0,0
"C_reliable",0,0.0725,0.2074,0,0,0,0,0.1384,0,0,0,0,0,0,0.2396,0,0.1845,0.1205,0.122,0,0,0
"N_worried",0,0,0.286,0,0,0,0,0,0.207,0,0,0.2052,0,0,0,0,0,0,0.1588,0.1574,0,0
"self_esteem",0.0564,0,0.1511,0,0,0.0499,0.0676,0.0936,0,0,0.1181,0.0851,0.0668,0,0.2173,0.0733,0,0.0824,0,0.0616,0.0967,0.0925
"negEmo",0,0,0,0.3508,0,0,0.1939,0.1421,0,0.264,0,0,0.1084,0.1453,0,0.1513,0,0,0.1096,0,0,0.1529
