"","A_rude","E_quiet","C_lazy","N_relaxed","E_outgoing","A_kind","C_reliable","N_worried","N_depressed","self_esteem","negEmo","A_rudelag","E_quietlag","C_lazylag","N_relaxedlag","E_outgoinglag","A_kindlag","C_reliablelag","N_worriedlag","N_depressedlag","self_esteemlag","negEmolag"
"A_rude",0,0,0,0,0,0.0556,0,0.0357,0,0,0.0475,0.1116,0,0,0,0,0,0,0,0,0,0
"E_quiet",0,0,0,0,0.1426,0,0,0,0.0678,0,0,0,0.107,0,0,0,0.1501,0,0,0,0,0
"C_lazy",0,0.0933,0,0.1907,0,0,0,0,0,0,0,0,0,0.1109,0,0,0,0,0,0,0,0
"N_relaxed",0.1769,0,0,0,0,0,0,0,0,0.069,0,0.1917,0,0,0.1284,0,0,0,0,0,0,0
"N_depressed",0,0,0,0,0,0,0,0.1267,0,0,0,0,0,0,0,0,0,0,0,0.1216,0.13,0
"E_outgoing",0,0,0,0,0,0.0955,0,0,0,0,0.0782,0.1665,0,0.0789,0,0.0911,0.1094,0,0,0,0,0
"A_kind",0,0,0.1797,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1792,0,0,0,0,0
"C_reliable",0,0,0,0,0,0,0,0,0,0,0,0,0.0715,0,0,0,0,0.1036,0,0,0,0
"N_worried",0,0,0,0,0,0,0,0,0,0.1002,0,0,0,0,0,0.1764,0,0,0.1032,0,0,0
"self_esteem",0,0.1349,0.1098,0,0,0,0,0.1236,0,0,0,0,0,0,0,0.1766,0,0,0,0,0.1111,0
"negEmo",0,0,0,0,0,0,0,0,0.0524,0.0719,0,0.2031,0.1016,0,0,0,0,0,0.092,0.0611,0.1143,0.0978
