"","A_rude","E_quiet","C_lazy","N_relaxed","E_outgoing","A_kind","C_reliable","N_worried","N_depressed","self_esteem","negEmo","A_rudelag","E_quietlag","C_lazylag","N_relaxedlag","E_outgoinglag","A_kindlag","C_reliablelag","N_worriedlag","N_depressedlag","self_esteemlag","negEmolag"
"A_rude",0,0,0,0,0.2464,0.1725,0.22,0.2469,0.1862,0.2424,0,0.1783,0,0.1682,0.2612,0,0,0,0,0,0,0.1659
"E_quiet",0,0,0.1277,0,0,0.1252,0,0,0.1053,0,0,0,0.1292,0.1451,0,0,0,0.1963,0,0.118,0,0
"C_lazy",0,0,0,0.4163,0,0.1284,0,0,0,0,0.1841,0.1917,0,0.1388,0.217,0.1776,0.1224,0,0,0.1336,0,0.1716
"N_relaxed",0,0.0806,0.1268,0,0,0,0.1344,0.0927,0,0,0,0,0,0,0.1234,0,0,0,0,0.0962,0.0954,0.0841
"N_depressed",0,0,0.1712,0,0.2313,0.1918,0,0,0,0.1849,0.227,0,0,0,0,0.1809,0.1493,0,0,0.1321,0,0
"E_outgoing",0,0.1712,0,0,0,0,0,0,0.1868,0.2721,0,0.1633,0,0.1694,0,0.1824,0,0,0,0.1199,0,0
"A_kind",0,0,0,0,0,0,0,0.2254,0.3361,0.2369,0.3177,0.2319,0.2161,0,0,0,0.192,0,0,0,0,0
"C_reliable",0.1156,0,0.0835,0,0,0.091,0,0,0,0.1089,0.085,0.1238,0,0,0.1182,0.1356,0,0.1408,0.085,0,0,0
"N_worried",0,0.0329,0.0408,0.0347,0.0582,0.0345,0.064,0,0.0278,0.0648,0.0205,0.0504,0,0.0377,0.0505,0.0517,0.0415,0.0545,0.0387,0.0349,0.0481,0.0354
"self_esteem",1.3414,0,0,0,1.9321,0,0,1.2317,0.5142,0,0,1.1077,0,0,0,0.7951,0,0,1.4214,0,1.6518,0.503
"negEmo",0.7147,0,0.3685,0.4753,0.3927,0,0,0.3386,0,0,0,0.377,0,0,0,0.448,0,0,0,0,0,0.3352
