"","A_rude","E_quiet","C_lazy","N_relaxed","E_outgoing","A_kind","C_reliable","N_worried","N_depressed","self_esteem","negEmo","A_rudelag","E_quietlag","C_lazylag","N_relaxedlag","E_outgoinglag","A_kindlag","C_reliablelag","N_worriedlag","N_depressedlag","self_esteemlag","negEmolag"
"A_rude",0,0,0,0,0,0.0449,0.1112,0.052,0.2905,0.1709,0.0934,0.0662,0,0,0,0.0362,0.0521,0.0818,0,0.7447,0.7889,0.0772
"E_quiet",0,0,0,0,0,0.117,0,0,0.3016,0,0.2351,0,0.1198,0.1307,0.1575,0,0.1156,0,0.177,0,0,0.2096
"C_lazy",0.263,0.1305,0,0,0.1264,0.1235,0.2559,0.1928,0.5612,0.6663,0,0.1855,0.1036,0.1791,0.1517,0,0.142,0.3317,0.1719,0,0.5709,0.2462
"N_relaxed",0.2632,0.1577,0.1676,0,0.207,0,0,0.2036,0,0,0.2638,0,0.1319,0,0.1639,0,0.1477,0.3526,0,0,0,0.2487
"N_depressed",0.0339,0,0,0,0,0,0,0,0,0.0838,0.0395,0,0.0147,0.0192,0.0194,0.0144,0,0,0.0223,0.2217,0.2231,0.0272
"E_outgoing",0,0,0,0.2852,0,0.1432,0,0.3566,1.8653,0.7028,0,0,0,0.3092,0.2228,0.2161,0,0.4081,0,2.5548,3.7429,0.3022
"A_kind",0,0,0,0,0,0,0.2873,0,0,0,0,0,0.1064,0,0,0,0.11,0.2811,0,0,0,0
"C_reliable",0.0958,0,0.0682,0,0.0717,0,0,0,0,0,0,0.0823,0,0,0,0,0,0.1456,0,0,0,0.0977
"N_worried",0,0,0.3064,0.4328,0.3288,0,0.6454,0,0,0.8248,0.4392,0,0,0,0,0,0,0,0.4371,0.607,0,0.3389
"self_esteem",0,0.0454,0.0957,0.0654,0,0,0,0,0,0,0,0,0,0,0,0.0324,0,0,0.0799,0,0.1455,0
"negEmo",0,0,0,0,0,0,0,0.1521,0.2993,0.3435,0,0,0,0,0,0,0.067,0,0,0,0,0.1593
