"","A_rude","E_quiet","C_lazy","N_relaxed","E_outgoing","A_kind","C_reliable","N_worried","N_depressed","self_esteem","negEmo","A_rudelag","E_quietlag","C_lazylag","N_relaxedlag","E_outgoinglag","A_kindlag","C_reliablelag","N_worriedlag","N_depressedlag","self_esteemlag","negEmolag"
"A_rude",0,0,0,-0.2015,0,0,0,-0.2965,0,0,0,0.0287,0,0.1658,0,0.3153,0.1534,0,0,0,0,0
"E_quiet",0,0,0,0.1113,0,0,0,-0.0769,0,0,0,-0.0968,0.4126,0.1333,0,0,0,-0.3124,0,0,0,0
"C_lazy",0,-0.2719,0,0,0,0,0,0,0,0,0,0,0,0.0023,0,0,0,-0.3291,-0.2045,0,0,0
"N_relaxed",0,0,0,0,0,0.4499,0,0,0,0.1696,0,0,0,0,0.1866,0.2111,0,0,0,0,0,0
"N_depressed",0,0,0,0,0,0,0,0.1361,0,0,-0.3687,0,0,0,0,0,0,0,0,-0.0071,0,0
"E_outgoing",-0.1947,-0.4201,0,0,0,0,0,0.1399,0,0,0,0,0,0,-0.0627,0.3886,0.5126,0,-0.4994,0.1871,0.2747,0
"A_kind",0.2324,0,0,0,0,0,0.1889,0,0.2499,-0.1045,0,0,-0.5568,0,0,0,0.0576,0,0,0.33,0.1493,0
"C_reliable",0,0,0,0,0,0,0,-0.1276,0,0,0,0,0,0,0,0,0,-0.5419,0,0,0,0
"N_worried",0,0,0,0,-0.2347,0,0,0,0,0,0.3048,0,-0.1176,0,-0.7202,-0.1509,0,0.1336,-0.2213,-0.2477,-0.1814,0
"self_esteem",0,0,0,0,0,0,0,0.2101,0,0,0,0,0,0,0,0,0,0,0,0,-0.0138,0
"negEmo",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2207,0,0,0,0,0,0.1187
