"","A_rude","E_quiet","C_lazy","N_relaxed","E_outgoing","A_kind","C_reliable","N_worried","N_depressed","self_esteem","negEmo","A_rudelag","E_quietlag","C_lazylag","N_relaxedlag","E_outgoinglag","A_kindlag","C_reliablelag","N_worriedlag","N_depressedlag","self_esteemlag","negEmolag"
"A_rude",0,0,0,0,0,0,0.2946,0,0,0,0.177,0.1374,0,0,0,0.0974,0.1333,0,0,0.2152,0,0
"E_quiet",0.1239,0,0.109,0,0,0.1156,0,0,0,0,0,0,0.1067,0,0,0,0,0,0.1492,0.2201,0,0
"C_lazy",0,0,0,0.1029,0,0,0,0.1568,0,0,0,0,0,0.1087,0,0,0.1262,0.1819,0.1603,0,0,0.163
"N_relaxed",0,0,0,0,0.113,0.1323,0,0,0,0,0.1548,0,0,0,0.098,0.0864,0,0.1522,0.1396,0,0.225,0.1627
"N_depressed",0,0,0.0481,0,0,0.05,0,0,0,0.0749,0,0,0,0,0,0,0,0,0,0.0969,0,0
"E_outgoing",0,0,0,0.1544,0,0,0.229,0,0,0.3457,0.2261,0,0.1273,0,0.1304,0.1221,0,0,0.2142,0.2618,0,0
"A_kind",0,0,0,0.133,0.1583,0,0,0,0,0,0,0,0,0,0,0,0.1521,0,0,0.2597,0.254,0.2011
"C_reliable",0.1581,0,0,0,0,0.0924,0,0.1347,0,0.2238,0,0,0,0.1221,0.0954,0,0,0.1753,0,0.1755,0.1885,0
"N_worried",0,0,0,0,0,0,0,0,0,0,0.1032,0,0.0709,0,0.073,0.0655,0,0,0.1025,0.1659,0,0.1313
"self_esteem",0.0232,0.0167,0.0138,0.0232,0.0269,0.0237,0.0296,0,0,0,0.0123,0,0.0183,0,0,0,0.0163,0.0269,0.0361,0.0298,0.0372,0.0242
"negEmo",0,0,0,0.1367,0,0,0,0,0,0.2081,0,0,0.0919,0.131,0,0,0,0,0,0,0,0.1315
