"","A_rude","E_quiet","C_lazy","N_relaxed","E_outgoing","A_kind","C_reliable","N_worried","N_depressed","self_esteem","negEmo","A_rudelag","E_quietlag","C_lazylag","N_relaxedlag","E_outgoinglag","A_kindlag","C_reliablelag","N_worriedlag","N_depressedlag","self_esteemlag","negEmolag"
"A_rude",0,0,0,0,0,0.4151,-0.1444,-0.4285,1.7101,0.0986,-0.5235,-0.1801,0,0,0,0.1532,0.3991,-0.5145,0,1.9197,-2.0388,0.0421
"E_quiet",0,0,0,0,0,-0.2597,0,0,-0.1204,0,-0.2738,0,0.0394,-0.53,-0.0727,0,-0.1476,0,-0.1695,0,0,-0.2944
"C_lazy",-0.0881,-0.0242,0,0,0.3253,-0.0649,-0.308,-0.0273,1.0496,-0.5301,0,0.1494,-4e-04,0.0985,0.0946,0,-0.1914,0.0973,-0.5105,0,-0.3386,0.3881
"N_relaxed",-0.343,-0.4933,0.6004,0,-0.3948,0,0,0.0798,0,0,0.3136,0,0.4225,0,0.2144,0,0.4206,-0.3502,0,0,0,-0.1563
"N_depressed",-0.0471,0,0,0,0,0,0,0,0,-0.0285,0.1402,0,0.0568,-0.1171,-0.0714,0.1661,0,0,0.0548,-0.8525,1.1717,-0.1123
"E_outgoing",0,0,0,-0.0858,0,0.339,0,-0.7881,-2.4035,-0.3687,0,0,0,-0.6321,-0.5999,0.9908,0,-0.4359,0,-1.7254,3.1354,-0.4976
"A_kind",0,0,0,0,0,0,0.3729,0,0,0,0,0,0.3581,0,0,0,0.1604,-0.1507,0,0,0,0
"C_reliable",-0.0905,0,-0.2204,0,-0.2514,0,0,0,0,0,0,0.397,0,0,0,0,0,-0.121,0,0,0,0.0455
"N_worried",0,0,-0.835,-1.7175,1.2709,0,-0.92,0,0,0.8994,-0.7195,0,0,0,0,0,0,0,-1.4106,0.5761,0,0.2897
"self_esteem",0,0.3214,1.0715,0.0575,0,0,0,0,0,0,0,0,0,0,0,0.2906,0,0,0.8502,0,0.097,0
"negEmo",0,0,0,0,0,0,0,0.9331,0.4462,-0.5428,0,0,0,0,0,0,-0.2136,0,0,0,0,0.1361
