"","A_rude","E_quiet","C_lazy","N_relaxed","E_outgoing","A_kind","C_reliable","N_worried","N_depressed","self_esteem","negEmo","A_rudelag","E_quietlag","C_lazylag","N_relaxedlag","E_outgoinglag","A_kindlag","C_reliablelag","N_worriedlag","N_depressedlag","self_esteemlag","negEmolag"
"A_rude",0,0.0394,0,0.0627,0.0527,0.0468,0.0459,0.0349,0,0.037,0,0.0775,0,0.038,0,0,0,0.0457,0,0,0,0
"E_quiet",0,0,0,0,0,0.0864,0.1118,0,0,0,0.1141,0,0.0993,0.0779,0,0.0946,0,0,0.0894,0,0,0
"C_lazy",0,0,0,0.8178,0,0.5775,0,0,0,0,0,0,0,0.3031,0,0,0,0,0,0,0,0
"N_relaxed",0,0,0,0,0,1.1599,0,0.2783,0,0,0,0,0,0,0.391,0,0.2726,0.6462,0,0.7218,0.2867,0
"N_depressed",0.0226,0,0,0.0101,0,0.0081,0.0101,0.0067,0,0.0063,0.0087,0.0149,0.0062,0.0046,0.0153,0.0081,0.0063,0,0.003,0.0073,0.0054,0.0085
"E_outgoing",0.2445,0.1082,0.0845,0,0,0,0,0,0,0,0,0,0,0,0,0.1208,0,0,0,0,0,0
"A_kind",0,0,1.4241,0.7517,0,0,0.6843,0,0,0.4874,0.8195,1.1776,0.941,0,1.1107,0.9316,0.4943,1.0427,0,0.5072,0,0
"C_reliable",0,0,0,0,0.1182,0,0,0,0,0,0,0,0,0,0.1497,0.1388,0,0.1289,0,0,0,0
"N_worried",0,0,0,0.135,0,0,0,0,0,0,0.1219,0,0.1093,0,0,0,0.1082,0,0.093,0,0,0
"self_esteem",0,0,0.2191,0,0,0.1928,0,0,0.3628,0,0.261,0.3553,0,0.203,0.4392,0,0.253,0,0,0,0.1619,0.4031
"negEmo",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0928,0.0831,0,0.0728,0.1261
