"","A_rude","E_quiet","C_lazy","N_relaxed","E_outgoing","A_kind","C_reliable","N_worried","N_depressed","self_esteem","negEmo","A_rudelag","E_quietlag","C_lazylag","N_relaxedlag","E_outgoinglag","A_kindlag","C_reliablelag","N_worriedlag","N_depressedlag","self_esteemlag","negEmolag"
"A_rude",0,0,0.3262,0,0.6102,0,0,0,0,-0.2893,0,0.307,0,0,0,0,0,-0.5838,0,0,0,0
"E_quiet",-0.7236,0,0,0,-1.4831,0,0,0,0,0,0,0,0.5086,0,0,0,0,0,0,0.4431,0,0
"C_lazy",0,0,0,0,0,0,0,0,0,0,0,0,0,0.1051,0,0,0,0,0,0,0,0
"N_relaxed",0,0,0,0,0.2408,0,0,0,0,0,0,0,0,0,-0.0307,0,0,0,0,0,0,0
"N_depressed",0,0,-0.3605,0,0,0,0,1.1003,0,0,0,0,0,0,0,0,0,0,0,-0.3578,0,0
"E_outgoing",0,4.1287,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.2102,0,0,0,0,0,0
"A_kind",0,0,0,0.3589,0,0,0,0,0,0,0,0,0,0,0,0,0.2507,0,0,0,0,0
"C_reliable",0,0,-0.5593,0,0.3547,0,0,0,0,0,0.7529,0,0,0,0,0,0,-0.012,0,0,0,0
"N_worried",0,0,0,0,0,0,0,0,-1.0272,0,0.8193,0,0,0,0,0,0,0,-0.0254,0,0,0
"self_esteem",0,0,0.4513,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2451,-0.4359,0,0,-0.1027,0
"negEmo",0,0,0,0,0,0,-0.8497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0605
