"","A_rude","E_quiet","C_lazy","N_relaxed","E_outgoing","A_kind","C_reliable","N_worried","N_depressed","self_esteem","negEmo","A_rudelag","E_quietlag","C_lazylag","N_relaxedlag","E_outgoinglag","A_kindlag","C_reliablelag","N_worriedlag","N_depressedlag","self_esteemlag","negEmolag"
"A_rude",0,0,0,0,0,0,-1.0986,0,0,0,-0.174,0.6844,0,0,0,0,0,-0.5337,0,-0.385,0,-0.4737
"E_quiet",0,0,0,0,0,0,0,0,0,0,0,0,-0.1777,0,0,0.2758,-0.4521,0,0,0,0,0
"C_lazy",0.1143,0,0,0,0,0,-0.2793,-0.3195,0.4769,0,0,0,0,0.1391,0,0,0,0,0.2989,0,0,0
"N_relaxed",0,-0.4466,0,0,0,0,0,-0.4942,0,0,0.4512,0,0,0,-0.0804,0,-0.2904,0,0,0,0,0
"N_depressed",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0422,0,0
"E_outgoing",0,-0.399,0,0,0,0,-0.521,0,0,0,0,0,0,0,0,0.2987,0,0,0,0,0,0
"A_kind",0,0.5823,0,0,0,0,-0.0443,0.4464,0.4599,-1.4275,0.2917,0,0.0533,0,0,0,0.6205,1.3653,0.6358,0.0997,0.6551,0
"C_reliable",0.2981,0.6767,-0.8616,0.5509,0.6397,0,0,0,0.0161,0,0.1882,0.21,0,0.1859,0,-0.386,-0.4796,0.4175,0.0314,0,0.5466,0
"N_worried",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2168,0.1594,0.7394,0,0
"self_esteem",0,0,0.3966,0,-0.687,0.9211,-0.6617,-0.0369,-0.3694,0,0,0,0.4725,0,0,0.3709,0,0.2891,0,0.5176,-0.3162,0
"negEmo",0.9065,0,0,0,0,0,0,0,0,0,0,-0.3642,0,0,0,0,0,0,0,0,0,0.3383
