"","A_rude","E_quiet","C_lazy","N_relaxed","E_outgoing","A_kind","C_reliable","N_worried","N_depressed","self_esteem","negEmo","A_rudelag","E_quietlag","C_lazylag","N_relaxedlag","E_outgoinglag","A_kindlag","C_reliablelag","N_worriedlag","N_depressedlag","self_esteemlag","negEmolag"
"A_rude",0,0,0.0687,0,0,-0.1414,0.212,0,0.272,0.0558,0,0.1912,0.0589,0,0,0,0,-0.0591,0,0.3872,0.2386,-0.6514
"E_quiet",0,0,0,0,0,0,0,0.4432,0,0,0,0,0.0262,0,0.4234,0,0,0,0,0,0,0
"C_lazy",-0.6213,0.0944,0,0,0.8611,-0.3348,-0.2773,0,0,0.526,0.0795,0,0,0.3388,-0.0444,0,0.5742,0,0.7941,0,0,-0.5719
"N_relaxed",0,0.2165,0.1523,0,0,0,0,0,-0.1718,0,0,0,0,0,-0.1365,0,0,0,0,-0.2006,0.1928,0
"N_depressed",0,0,0.1657,0,0,0.6838,0,0.7411,0,0.2346,0,0,0.2634,0.5153,0,0.2476,0,0,0,-0.1878,0.1805,0
"E_outgoing",0,-0.1528,-0.9967,0.2926,0,-0.3361,-1.0287,-0.3815,0,0,0,-0.0448,0,-0.4662,0,-0.495,1.0904,-0.4404,0.3177,0,-0.5746,0
"A_kind",0.3745,-0.0738,0,0.2752,0,0,0,0.1266,0,0,0,0,0,-0.3423,0,0,-0.0612,0,0,0,0,0
"C_reliable",0,0,0.851,0,0.6652,0.2747,0,0.6245,0,0.2651,0,0,0,0,0.6079,0,0,0.5525,0,0.2882,0,0.4983
"N_worried",2.5844,-0.873,0,-0.271,-0.7809,0,0,0,-2.8139,0.5398,-1.86,0,-1.0684,1.8999,0,0.1828,0,0,-0.0989,-2.5544,-1.476,1.8518
"self_esteem",0,0,0,0,0,0,0,-0.533,0,0,0.0438,0,0,0,-0.0738,0,0,0,0,0,-0.3036,0
"negEmo",0.62,0,-0.6307,0.2193,-0.0221,0,0,0.6656,-0.2335,-0.1442,0,-1.1218,0,0.3751,0,-0.0399,0,0.1746,0,0,0,0.0709
