"","A_rude","E_quiet","C_lazy","N_relaxed","E_outgoing","A_kind","C_reliable","N_worried","N_depressed","self_esteem","negEmo","A_rudelag","E_quietlag","C_lazylag","N_relaxedlag","E_outgoinglag","A_kindlag","C_reliablelag","N_worriedlag","N_depressedlag","self_esteemlag","negEmolag"
"A_rude",0,0,0,0,0,0,0,0,0,0,0,0.1189,0,0,0,0,0.0113,0,0.0234,0,0,0
"E_quiet",0,0,0,0,0.0681,0,0.0923,0,0,0,0,0.5217,0.0988,0,0,0,0,0,0,0,0,0
"C_lazy",0.716,0,0,0,0,0.0675,0,0.1542,0.2258,0,0,0,0,0.1373,0,0,0,0,0,0.3101,0,0.1666
"N_relaxed",0,0,0.0949,0,0,0,0,0,0,0,0,0,0,0,0.1234,0,0,0,0,0,0,0
"N_depressed",0,0,0,0,0,0,0,0,0,0,0.0528,0,0,0,0,0,0.0325,0,0,0.1286,0,0
"E_outgoing",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1143,0,0,0,0,0,0
"A_kind",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1282,0,0,0,0,0
"C_reliable",0,0,0,0,0,0,0,0.1423,0,0,0,0,0,0,0,0,0,0.1472,0,0,0,0
"N_worried",0,0,0,0.0881,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1153,0,0,0.1071
"self_esteem",0,0,0,0.0865,0,0,0,0,0,0,0,0,0,0,0,0,0.0602,0,0,0,0.1162,0
"negEmo",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1282,0,0.1198,0.1072
